ReviewID,EmployeeID,ReviewYear,PerformanceRating,GoalsMetPercent,ManagerFeedbackScore
1065,396,2026,5,81,9
1066,397,2026,2,81,4
1067,398,2026,4,79,7
1068,399,2026,2,92,4
1069,400,2026,2,87,5
1070,400,2025,1,51,1
1071,401,2026,5,83,9
1072,402,2026,3,95,6
1073,403,2026,5,80,9
1074,403,2025,5,100,9
1075,403,2024,5,66,9
1076,403,2023,4,89,8
1077,403,2022,5,93,10
1078,404,2026,3,92,6
1079,404,2025,3,80,6
1080,404,2024,3,100,5
1081,404,2023,2,83,5
1082,404,2022,4,94,6
1083,405,2026,5,85,8
1084,406,2026,3,70,5
1085,406,2025,4,95,7
1086,407,2026,3,84,6
1087,408,2026,3,73,6
1088,408,2025,2,64,4
1089,409,2026,3,83,5
1090,409,2025,3,100,6
1091,410,2026,4,100,9
1092,410,2025,4,100,9
1093,410,2024,4,99,8
1094,411,2026,4,85,5
1095,411,2025,5,78,9
1096,411,2024,4,74,7
1097,411,2023,3,99,5
1098,411,2022,3,100,5
1099,412,2026,3,69,4
1100,412,2025,4,80,9
1101,412,2024,4,100,8
1102,413,2026,3,72,6
1103,413,2025,4,92,7
1104,413,2024,5,100,10
1105,413,2023,3,97,6
1106,413,2022,3,90,5
1107,414,2026,5,96,9
1108,414,2025,5,84,9
1109,414,2024,4,92,7
1110,414,2023,5,95,10
1111,415,2026,4,88,5
1112,415,2025,4,83,8
1113,416,2026,5,87,9
1114,417,2026,1,68,3
1115,417,2025,2,89,3
1116,417,2024,1,83,1
1117,417,2023,1,98,1
1118,418,2026,3,86,6
1119,418,2025,5,100,8
1120,419,2026,3,99,5
1121,419,2025,4,72,6
1122,420,2026,4,100,9
1123,421,2026,2,100,4
1124,422,2026,4,93,8
1125,422,2025,3,81,6
1126,422,2024,4,98,6
1127,422,2023,4,92,7
1128,423,2026,2,69,4
1129,423,2025,2,69,4
1130,423,2024,2,81,3
1131,423,2023,2,79,4
1132,423,2022,1,70,2
1133,424,2026,4,84,8
1134,425,2026,4,100,6
1135,425,2025,4,87,7
1136,425,2024,4,82,8
1137,426,2026,4,72,7
1138,427,2026,4,82,9
1139,427,2025,3,68,3
1140,427,2024,3,75,6
1141,427,2023,4,81,8
1142,427,2022,4,92,6
1143,428,2026,3,49,6
1144,429,2026,4,66,6
1145,430,2026,3,76,5
1146,430,2025,4,80,9
1147,430,2024,3,71,5
1148,430,2023,4,68,6
1149,430,2022,3,90,7
1150,431,2026,5,86,10
1151,431,2025,3,100,6
1152,431,2024,4,77,7
1153,431,2023,3,75,4
1154,431,2022,5,92,10
1155,432,2026,4,82,8
1156,433,2026,5,100,9
1157,434,2026,2,77,3
1158,434,2025,2,77,2
1159,434,2024,3,97,5
1160,435,2026,5,93,9
1161,435,2025,4,90,6
1162,435,2024,4,98,8
1163,436,2026,5,94,9
1164,437,2026,3,100,6
1165,437,2025,3,83,4
1166,437,2024,4,84,8
1167,437,2023,5,85,9
1168,437,2022,5,100,8
1169,438,2026,4,100,7
1170,438,2025,3,70,5
1171,438,2024,5,100,10
1172,439,2026,3,89,5
1173,439,2025,3,80,4
1174,439,2024,2,65,4
1175,439,2023,3,93,4
1176,439,2022,3,77,8
1177,440,2026,4,74,8
1178,440,2025,4,70,7
1179,441,2026,4,100,7
1180,441,2025,4,100,8
1181,441,2024,4,100,8
1182,441,2023,4,100,9
1183,441,2022,3,76,6
1184,442,2026,3,87,6
1185,442,2025,2,64,3
1186,442,2024,3,70,6
1187,442,2023,3,91,6
1188,442,2022,3,88,4
1189,443,2026,3,79,7
1190,443,2025,2,87,4
1191,443,2024,4,94,6
1192,443,2023,4,100,9
1193,443,2022,4,91,8
1194,444,2026,2,100,3
1195,445,2026,4,92,8
1196,445,2025,4,100,8
1197,446,2026,3,97,5
1198,447,2026,4,58,7
1199,448,2026,5,96,10
1200,449,2026,3,91,7
1201,449,2025,4,100,7
1202,449,2024,4,94,8
1203,449,2023,5,77,8
1204,450,2026,3,86,7
1205,451,2026,2,79,5
1206,451,2025,4,90,9
1207,451,2024,3,74,6
1208,451,2023,3,92,7
1209,451,2022,3,88,5
1210,452,2026,3,83,5
1211,452,2025,2,80,4
1212,452,2024,3,57,5
1213,453,2026,3,92,6
1214,453,2025,3,73,6
1215,454,2026,2,62,3
1216,455,2026,5,93,9
1217,456,2026,2,79,4
1218,456,2025,3,90,6
1219,457,2026,3,62,4
1220,457,2025,5,71,10
1221,457,2024,3,81,7
1222,458,2026,3,100,6
1223,458,2025,4,100,6
1224,458,2024,3,88,7
1225,458,2023,4,87,6
1226,459,2026,4,72,7
1227,460,2026,3,77,6
1228,460,2025,2,99,3
1229,460,2024,2,100,4
1230,460,2023,4,88,7
1231,460,2022,4,95,8
1232,461,2026,3,82,5
1233,462,2026,2,78,5
1234,462,2025,3,98,6
1235,462,2024,2,83,4
1236,462,2023,3,64,6
1237,462,2022,3,86,5
1238,463,2026,2,83,2
1239,464,2026,2,84,3
1240,464,2025,2,88,3
1241,464,2024,3,88,8
1242,464,2023,2,81,2
1243,464,2022,2,72,2
1244,465,2026,4,88,10
1245,465,2025,3,81,5
1246,465,2024,4,81,7
1247,465,2023,4,92,10
1248,465,2022,3,94,6
1249,466,2026,5,91,10
1250,466,2025,3,68,6
1251,467,2026,3,98,5
1252,468,2026,2,85,4
1253,469,2026,4,84,8
1254,470,2026,1,83,2
1255,470,2025,2,74,4
1256,470,2024,1,82,1
1257,471,2026,4,90,8
1258,472,2026,3,84,5
1259,472,2025,3,86,4
1260,472,2024,3,97,4
1261,472,2023,3,66,5
1262,473,2026,3,73,6
1263,473,2025,2,86,2
1264,474,2026,2,64,4
1265,474,2025,3,89,7
1266,474,2024,3,100,5
1267,474,2023,2,81,3
1268,474,2022,3,67,6
1269,475,2026,3,94,6
1270,476,2026,4,99,8
1271,477,2026,3,86,6
1272,477,2025,3,85,7
1273,478,2026,2,70,4
1274,478,2025,3,66,6
1275,479,2026,4,92,5
1276,479,2025,3,80,6
1277,479,2024,3,92,6
1278,479,2023,3,88,6
1279,480,2026,5,87,10
1280,480,2025,4,72,7
1281,480,2024,4,100,9
1282,480,2023,4,76,5
1283,480,2022,4,100,6
1284,481,2026,3,71,6
1285,481,2025,4,95,8
1286,481,2024,3,87,8
1287,481,2023,3,83,4
1288,481,2022,3,73,5
1289,482,2026,3,65,5
1290,483,2026,4,84,8
1291,484,2026,4,78,7
1292,484,2025,4,60,6
1293,484,2024,4,86,6
1294,484,2023,3,75,6
1295,484,2022,4,100,8
1296,485,2026,3,93,7
1297,486,2026,2,79,4
1298,486,2025,3,100,4
1299,487,2026,3,100,8
1300,487,2025,5,70,8
1301,487,2024,3,80,5
1302,487,2023,4,100,8
1303,487,2022,3,71,5
1304,488,2026,4,83,10
1305,489,2026,4,90,6
1306,489,2025,5,100,10
1307,489,2024,4,95,7
1308,490,2026,3,73,6
1309,491,2026,3,92,6
1310,492,2026,2,59,3
1311,493,2026,5,74,10
1312,494,2026,4,83,8
1313,494,2025,3,95,7
1314,494,2024,4,100,9
1315,494,2023,2,93,3
1316,495,2026,5,89,9
1317,495,2025,5,76,8
1318,495,2024,4,100,7
1319,495,2023,4,100,6
1320,496,2026,4,95,8
1321,497,2026,4,73,8
1322,498,2026,3,85,7
1323,498,2025,2,73,3
1324,498,2024,2,78,4
1325,498,2023,2,86,4
1326,498,2022,4,92,7
1327,499,2026,5,94,10
1328,500,2026,2,75,5
1329,500,2025,2,70,3
1330,501,2026,3,96,5
1331,502,2026,2,87,5
1332,502,2025,3,84,5
1333,503,2026,1,60,2
1334,504,2026,3,86,5
1335,504,2025,4,83,6
1336,505,2026,3,76,4
1337,506,2026,5,69,10
1338,507,2026,3,84,6
1339,507,2025,2,75,3
1340,507,2024,3,79,6
1341,507,2023,4,85,7
1342,507,2022,2,69,3
1343,508,2026,1,72,2
1344,508,2025,3,68,5
1345,508,2024,2,77,4
1346,508,2023,1,70,1
1347,508,2022,1,51,1
1348,509,2026,3,64,7
1349,510,2026,5,85,10
1350,510,2025,3,93,3
1351,510,2024,5,100,9
1352,510,2023,5,100,10
1353,511,2026,2,75,2
1354,511,2025,2,85,4
1355,512,2026,5,90,10
1356,513,2026,3,83,6
1357,513,2025,2,76,2
1358,513,2024,3,56,4
1359,513,2023,3,82,5
1360,513,2022,3,87,6
1361,514,2026,4,98,9
1362,515,2026,3,77,6
1363,515,2025,3,96,5
1364,515,2024,3,85,6
1365,515,2023,1,84,2
1366,516,2026,3,79,6
1367,517,2026,3,74,4
1368,518,2026,2,80,6
1369,518,2025,4,71,7
1370,518,2024,3,83,6
1371,518,2023,2,86,4
1372,518,2022,3,67,4
1373,519,2026,2,92,3
1374,520,2026,2,82,4
1375,520,2025,4,89,9
1376,520,2024,3,76,5
1377,520,2023,3,86,5
1378,520,2022,4,100,8
1379,521,2026,4,90,7
1380,522,2026,3,52,5
1381,523,2026,4,77,6
1382,524,2026,4,95,7
1383,525,2026,1,66,3
1384,526,2026,2,91,3
1385,526,2025,3,98,5
1386,526,2024,4,86,8
1387,527,2026,3,84,4
1388,528,2026,3,66,5
1389,528,2025,2,74,3
1390,529,2026,3,92,6
1391,530,2026,4,100,8
1392,530,2025,3,92,6
1393,530,2024,4,100,9
1394,530,2023,4,84,8
1395,530,2022,4,88,7
1396,531,2026,2,73,3
1397,531,2025,1,100,1
1398,531,2024,1,100,1
1399,532,2026,5,99,9
1400,533,2026,4,73,9
1401,534,2026,2,70,3
1402,535,2026,3,92,6
1403,535,2025,3,89,6
1404,535,2024,3,81,7
1405,536,2026,5,100,9
1406,536,2025,5,100,10
1407,536,2024,5,100,7
1408,536,2023,5,100,6
1409,536,2022,5,74,10
1410,537,2026,5,96,8
1411,538,2026,4,90,6
1412,538,2025,3,92,7
1413,538,2024,3,75,6
1414,538,2023,5,100,9
1415,539,2026,5,100,9
1416,539,2025,4,88,7
1417,539,2024,4,100,9
1418,539,2023,4,95,8
1419,539,2022,4,96,7
1420,540,2026,4,79,8
1421,540,2025,4,69,6
1422,540,2024,5,81,10
1423,541,2026,4,76,8
1424,542,2026,3,81,5
1425,543,2026,2,98,4
1426,543,2025,3,93,7
1427,544,2026,2,80,5
1428,545,2026,4,68,8
1429,545,2025,5,92,10
1430,545,2024,4,74,7
1431,546,2026,3,86,6
1432,546,2025,4,83,8
1433,546,2024,5,100,9
1434,546,2023,4,80,6
1435,546,2022,3,73,5
1436,547,2026,3,90,6
1437,547,2025,3,58,6
1438,547,2024,2,55,5
1439,547,2023,4,100,7
1440,547,2022,3,72,6
1441,548,2026,3,86,4
1442,548,2025,3,90,6
1443,548,2024,3,94,5
1444,548,2023,3,84,5
1445,548,2022,3,100,5
1446,549,2026,3,100,4
1447,549,2025,3,85,4
1448,549,2024,3,65,6
1449,549,2023,2,71,3
1450,549,2022,3,100,6
1451,550,2026,3,100,6
1452,551,2026,4,83,10
1453,552,2026,4,85,8
1454,552,2025,4,60,9
1455,552,2024,4,82,7
1456,552,2023,3,76,5
1457,553,2026,4,100,7
1458,553,2025,4,97,8
1459,553,2024,4,94,8
1460,553,2023,3,74,5
1461,553,2022,4,98,7
1462,554,2026,3,71,4
1463,555,2026,5,100,7
1464,555,2025,4,100,8
1465,555,2024,4,73,8
1466,555,2023,3,56,6
1467,555,2022,5,86,10
1468,556,2026,5,100,10
1469,557,2026,4,92,7
1470,558,2026,3,96,7
1471,558,2025,2,64,4
1472,559,2026,4,85,7
1473,559,2025,4,88,6
1474,559,2024,3,97,8
1475,559,2023,2,87,3
1476,559,2022,3,80,5
1477,560,2026,3,87,7
1478,561,2026,5,92,10
1479,561,2025,4,71,7
1480,561,2024,5,87,8
1481,561,2023,4,92,8
1482,561,2022,3,93,5
1483,562,2026,1,69,1
1484,562,2025,2,81,3
1485,562,2024,1,80,3
1486,563,2026,3,82,5
1487,564,2026,3,73,6
1488,564,2025,5,84,10
1489,564,2024,5,93,10
1490,564,2023,4,87,6
1491,565,2026,3,68,5
1492,566,2026,2,84,5
1493,567,2026,4,100,8
1494,567,2025,4,89,7
1495,568,2026,1,70,2
1496,568,2025,1,69,1
1497,568,2024,1,63,1
1498,568,2023,2,82,4
1499,568,2022,1,77,1
1500,569,2026,4,96,10
1501,569,2025,4,66,7
1502,570,2026,5,93,8
1503,571,2026,5,84,9
1504,571,2025,5,96,10
1505,571,2024,5,100,8
1506,571,2023,4,70,8
1507,571,2022,4,92,8
1508,572,2026,4,94,7
1509,573,2026,3,93,7
1510,574,2026,4,77,6
1511,575,2026,4,94,7
1512,575,2025,5,100,10
1513,576,2026,2,71,6
1514,576,2025,1,68,1
1515,576,2024,3,100,6
1516,576,2023,2,76,2
1517,576,2022,2,76,4
1518,577,2026,5,81,10
1519,578,2026,3,100,6
1520,579,2026,4,90,10
1521,579,2025,3,87,5
1522,580,2026,2,75,2
1523,581,2026,5,84,10
1524,582,2026,1,60,1
1525,583,2026,5,100,10
1526,584,2026,1,81,2
1527,584,2025,1,70,3
1528,584,2024,2,100,5
1529,584,2023,1,78,1
1530,584,2022,2,80,3
1531,585,2026,5,89,8
1532,586,2026,1,51,1
1533,586,2025,3,100,4
1534,587,2026,4,83,7
1535,588,2026,5,85,9
1536,588,2025,5,98,10
1537,588,2024,5,100,10
1538,588,2023,5,92,8
1539,588,2022,5,100,10
1540,589,2026,2,80,2
1541,589,2025,3,100,6
1542,589,2024,3,81,7
1543,589,2023,2,70,3
1544,589,2022,4,78,6
1545,590,2026,4,70,6
1546,590,2025,4,93,8
1547,591,2026,2,91,5
1548,591,2025,2,99,2
1549,591,2024,2,83,3
1550,591,2023,2,80,2
1551,591,2022,2,70,4
1552,592,2026,3,100,3
1553,593,2026,3,91,5
1554,593,2025,4,100,7
1555,593,2024,4,88,7
1556,594,2026,5,100,8
1557,595,2026,3,80,6
1558,596,2026,3,89,5
1559,597,2026,2,81,4
1560,597,2025,3,84,7
1561,597,2024,4,97,6
1562,598,2026,4,100,8
1563,598,2025,3,86,5
1564,598,2024,2,75,5
1565,598,2023,3,89,6
1566,599,2026,2,71,4
1567,599,2025,3,77,4
1568,600,2026,2,81,4
1569,600,2025,4,100,7
1570,601,2026,3,84,5
1571,601,2025,3,74,4
1572,602,2026,2,74,3
1573,602,2025,2,55,3
1574,603,2026,3,89,7
1575,604,2026,2,82,3
1576,605,2026,3,83,5
1577,606,2026,3,82,4
1578,607,2026,2,65,4
1579,608,2026,4,100,8
1580,609,2026,5,93,10
1581,610,2026,3,97,5
1582,611,2026,3,79,7
1583,611,2025,3,68,5
1584,611,2024,3,80,8
1585,611,2023,3,89,5
1586,611,2022,4,80,7
1587,612,2026,4,86,8
1588,612,2025,3,81,5
1589,612,2024,4,86,9
1590,612,2023,4,99,8
1591,612,2022,4,92,6
1592,613,2026,4,77,8
1593,614,2026,4,88,7
1594,615,2026,3,73,4
1595,615,2025,2,68,4
1596,615,2024,3,68,4
1597,615,2023,4,69,7
1598,616,2026,1,87,2
1599,616,2025,1,67,1
1600,616,2024,2,88,4
1601,616,2023,2,100,4
1602,616,2022,1,65,1
1603,617,2026,3,100,4
1604,617,2025,3,90,5
1605,617,2024,4,97,9
1606,617,2023,2,89,4
1607,617,2022,4,94,7
1608,618,2026,5,96,9
1609,619,2026,5,100,9
1610,620,2026,3,56,4
1611,620,2025,2,90,3
1612,620,2024,4,89,8
1613,621,2026,3,86,6
1614,622,2026,2,76,5
1615,623,2026,3,91,5
1616,624,2026,4,95,8
1617,625,2026,2,93,4
1618,626,2026,4,62,7
1619,626,2025,3,80,6
1620,626,2024,3,86,5
1621,626,2023,2,59,2
1622,626,2022,3,72,5
1623,627,2026,5,100,10
1624,627,2025,5,100,10
1625,627,2024,5,100,10
1626,627,2023,5,100,9
1627,628,2026,3,100,5
1628,629,2026,3,70,5
1629,629,2025,3,73,4
1630,629,2024,4,97,8
1631,629,2023,4,91,6
1632,629,2022,3,75,4
1633,630,2026,4,93,7
1634,631,2026,3,89,6
1635,631,2025,3,97,6
1636,631,2024,3,83,6
1637,631,2023,3,100,6
1638,631,2022,1,72,1
1639,632,2026,4,100,9
1640,632,2025,3,74,5
1641,632,2024,3,99,7
1642,633,2026,3,72,6
1643,633,2025,3,86,5
1644,634,2026,3,95,5
1645,635,2026,2,74,3
1646,636,2026,1,75,4
1647,636,2025,1,82,1
1648,636,2024,1,71,1
1649,637,2026,2,73,5
1650,638,2026,3,84,4
1651,639,2026,1,87,1
1652,640,2026,4,99,8
1653,640,2025,5,79,9
1654,640,2024,5,100,9
1655,640,2023,4,83,8
1656,640,2022,4,80,8
1657,641,2026,4,80,7
1658,642,2026,4,89,7
1659,642,2025,3,80,5
1660,642,2024,2,70,3
1661,642,2023,3,84,5
1662,643,2026,2,84,4
1663,644,2026,3,97,7
1664,645,2026,3,63,5
1665,646,2026,3,100,4
1666,646,2025,2,71,4
1667,647,2026,4,100,7
1668,647,2025,3,77,6
1669,647,2024,4,88,9
1670,647,2023,3,91,5
1671,648,2026,4,87,8
1672,649,2026,3,81,6
1673,650,2026,3,100,6
1674,650,2025,3,76,6
1675,650,2024,2,63,5
1676,650,2023,4,98,8
1677,651,2026,4,88,7
1678,651,2025,4,93,8
1679,651,2024,3,85,6
1680,651,2023,4,95,7
1681,651,2022,4,70,7
1682,652,2026,4,89,8
1683,653,2026,3,100,7
1684,653,2025,4,91,9
1685,654,2026,3,82,3
1686,654,2025,3,92,6
1687,655,2026,4,76,7
1688,656,2026,4,82,8
1689,656,2025,5,100,10
1690,656,2024,4,83,7
1691,656,2023,5,88,10
1692,656,2022,4,84,7
1693,657,2026,4,84,9
1694,657,2025,3,87,6
1695,658,2026,4,100,4
1696,659,2026,2,100,2
1697,659,2025,3,84,5
1698,659,2024,2,82,3
1699,659,2023,2,75,4
1700,659,2022,3,89,4
1701,660,2026,5,100,9
1702,660,2025,5,83,9
1703,661,2026,4,89,6
1704,661,2025,3,72,7
1705,662,2026,3,88,5
1706,662,2025,3,75,6
1707,662,2024,3,63,7
1708,662,2023,3,85,7
1709,662,2022,3,86,7
1710,663,2026,2,75,5
1711,664,2026,3,90,7
1712,664,2025,3,100,4
1713,665,2026,4,100,8
1714,665,2025,3,70,6
1715,665,2024,5,99,9
1716,666,2026,4,82,9
1717,666,2025,5,70,10
1718,666,2024,5,86,10
1719,666,2023,5,100,10
1720,666,2022,5,89,9
1721,667,2026,4,100,7
1722,667,2025,5,100,8
1723,668,2026,2,77,3
1724,668,2025,3,76,7
1725,668,2024,3,74,8
1726,668,2023,4,81,8
1727,668,2022,4,87,7
1728,669,2026,3,100,6
1729,669,2025,4,100,7
1730,669,2024,4,86,7
1731,669,2023,5,92,9
1732,669,2022,3,86,6
1733,670,2026,4,70,9
1734,670,2025,4,71,7
1735,670,2024,2,74,5
1736,671,2026,2,72,3
1737,671,2025,2,98,4
1738,671,2024,1,72,1
1739,671,2023,2,66,2
1740,671,2022,2,91,5
1741,672,2026,4,100,7
1742,672,2025,4,100,7
1743,672,2024,5,95,8
1744,672,2023,3,91,6
1745,673,2026,3,100,5
1746,673,2025,3,85,6
1747,674,2026,4,97,7
1748,674,2025,4,91,8
1749,675,2026,3,93,5
1750,676,2026,2,82,4
1751,676,2025,2,61,2
1752,676,2024,4,81,8
1753,676,2023,3,74,6
1754,676,2022,2,85,3
1755,677,2026,2,66,3
1756,678,2026,5,90,10
1757,679,2026,2,85,5
1758,680,2026,4,72,8
1759,681,2026,4,85,8
1760,681,2025,3,88,7
1761,681,2024,4,96,7
1762,681,2023,4,90,9
1763,681,2022,3,77,3
1764,682,2026,3,100,5
1765,683,2026,1,68,1
1766,683,2025,2,79,4
1767,683,2024,2,83,4
1768,683,2023,2,58,4
1769,683,2022,2,77,3
1770,684,2026,5,82,10
1771,684,2025,5,83,10
1772,684,2024,4,100,8
1773,684,2023,5,97,10
1774,684,2022,4,88,6
1775,685,2026,3,84,4
1776,686,2026,5,100,10
1777,687,2026,4,64,7
1778,688,2026,4,95,6
1779,688,2025,5,100,8
1780,688,2024,4,90,8
1781,688,2023,4,96,9
1782,688,2022,4,96,8
1783,689,2026,1,63,2
1784,690,2026,4,85,8
1785,691,2026,3,89,5
1786,691,2025,3,100,5
1787,691,2024,3,74,5
1788,691,2023,2,61,4
1789,692,2026,3,80,7
1790,692,2025,1,86,2
1791,693,2026,2,85,2
1792,694,2026,2,69,4
1793,694,2025,2,78,3
1794,694,2024,3,81,6
1795,695,2026,2,94,4
1796,696,2026,2,91,4
1797,697,2026,1,89,2
1798,697,2025,1,63,2
1799,697,2024,2,76,3
1800,697,2023,1,83,1
1801,697,2022,1,60,4
1802,698,2026,3,97,6
1803,698,2025,4,84,8
1804,698,2024,4,87,8
1805,699,2026,5,86,9
1806,699,2025,5,100,10
1807,699,2024,4,75,7
1808,699,2023,4,65,8
1809,699,2022,5,69,9
1810,700,2026,3,87,6
1811,701,2026,3,96,5
1812,701,2025,3,88,6
1813,701,2024,3,68,6
1814,701,2023,3,82,6
1815,701,2022,2,81,7
1816,702,2026,4,79,7
1817,702,2025,3,81,4
1818,702,2024,3,60,5
1819,702,2023,4,100,8
1820,702,2022,3,100,6
1821,703,2026,4,78,8
1822,704,2026,3,80,2
1823,704,2025,3,89,7
1824,704,2024,5,89,10
1825,704,2023,4,79,7
1826,705,2026,2,85,4
1827,706,2026,3,85,4
1828,706,2025,4,74,8
1829,706,2024,2,71,3
1830,706,2023,4,90,6
1831,706,2022,3,97,6
1832,707,2026,3,88,6
1833,707,2025,2,97,3
1834,707,2024,3,100,3
1835,708,2026,4,100,7
1836,709,2026,2,90,4
1837,710,2026,2,70,3
1838,711,2026,2,50,4
1839,712,2026,4,72,7
1840,712,2025,4,84,8
1841,712,2024,5,90,10
1842,713,2026,3,70,5
1843,714,2026,3,65,7
1844,714,2025,1,70,2
1845,714,2024,1,100,1
1846,714,2023,1,93,2
1847,715,2026,4,74,6
1848,716,2026,2,84,3
1849,717,2026,4,100,9
1850,718,2026,3,86,5
1851,718,2025,4,100,8
1852,718,2024,3,77,5
1853,718,2023,4,87,6
1854,719,2026,4,95,8
1855,720,2026,3,64,6
1856,720,2025,4,90,7
1857,720,2024,3,58,5
1858,720,2023,4,87,6
1859,720,2022,4,84,7
1860,721,2026,5,97,10
1861,721,2025,5,85,10
1862,721,2024,5,87,8
1863,721,2023,5,97,9
1864,721,2022,5,96,10
1865,722,2026,3,100,7
1866,723,2026,4,73,7
1867,724,2026,4,82,9
1868,724,2025,5,100,10
1869,724,2024,4,83,8
1870,725,2026,5,94,10
1871,726,2026,4,86,8
1872,727,2026,3,84,6
1873,727,2025,3,99,6
1874,727,2024,3,100,6
1875,727,2023,3,86,7
1876,728,2026,3,86,5
1877,728,2025,2,76,3
1878,728,2024,3,72,7
1879,728,2023,4,89,5
1880,729,2026,3,85,6
1881,729,2025,4,99,7
1882,730,2026,3,98,5
1883,730,2025,2,71,3
1884,730,2024,2,77,2
1885,730,2023,4,80,9
1886,730,2022,2,59,4
1887,731,2026,4,95,8
1888,732,2026,5,100,8
1889,732,2025,5,100,8
1890,732,2024,5,91,9
1891,732,2023,5,100,9
1892,732,2022,5,71,10
1893,733,2026,1,90,1
1894,733,2025,2,69,4
1895,733,2024,1,87,1
1896,733,2023,1,80,1
1897,734,2026,3,70,4
1898,734,2025,4,83,7
1899,735,2026,3,84,4
1900,735,2025,2,81,4
1901,735,2024,4,96,8
1902,735,2023,3,100,4
1903,736,2026,3,81,5
1904,736,2025,4,77,7
1905,736,2024,4,97,7
1906,736,2023,4,100,8
1907,736,2022,4,100,8
1908,737,2026,3,88,4
1909,737,2025,4,83,8
1910,737,2024,3,70,5
1911,738,2026,3,69,5
1912,738,2025,3,84,5
1913,738,2024,3,100,5
1914,738,2023,3,77,6
1915,738,2022,2,57,4
1916,739,2026,3,98,7
1917,739,2025,2,80,3
1918,739,2024,3,100,6
1919,740,2026,3,82,7
1920,740,2025,3,84,3
1921,740,2024,4,87,9
1922,740,2023,4,78,5
1923,741,2026,3,88,7
1924,741,2025,4,87,9
1925,741,2024,3,80,5
1926,741,2023,5,95,10
1927,742,2026,4,100,6
1928,743,2026,5,75,9
1929,744,2026,2,71,4
1930,745,2026,2,89,4
1931,745,2025,3,86,5
1932,746,2026,5,90,9
1933,746,2025,5,100,9
1934,747,2026,4,92,5
1935,748,2026,3,88,5
1936,748,2025,3,90,5
1937,748,2024,3,66,6
1938,748,2023,3,72,5
1939,748,2022,5,91,9
1940,749,2026,4,89,8
1941,749,2025,5,98,10
1942,749,2024,4,83,9
1943,750,2026,2,81,3
1944,751,2026,5,100,9
1945,752,2026,2,77,4
1946,752,2025,2,66,3
1947,752,2024,3,74,5
1948,752,2023,2,81,4
1949,752,2022,2,100,2
1950,753,2026,4,100,6
1951,754,2026,3,90,7
1952,754,2025,2,83,4
1953,755,2026,2,86,4
1954,756,2026,3,90,4
1955,756,2025,2,100,3
1956,757,2026,5,100,9
1957,757,2025,5,79,8
1958,757,2024,5,100,9
1959,757,2023,5,93,8
1960,758,2026,4,83,9
1961,758,2025,4,71,7
1962,758,2024,3,87,5
1963,758,2023,4,73,7
1964,759,2026,5,100,10
1965,760,2026,4,94,7
1966,760,2025,5,85,9
1967,760,2024,4,99,9
1968,760,2023,5,78,10
1969,760,2022,5,93,10
1970,761,2026,3,89,6
1971,762,2026,4,79,7
1972,762,2025,3,76,4
1973,762,2024,3,89,7
1974,762,2023,3,91,6
1975,763,2026,5,88,9
1976,763,2025,5,96,9
1977,763,2024,4,90,8
1978,763,2023,4,73,8
1979,763,2022,5,100,10
1980,764,2026,4,99,7
1981,764,2025,3,74,5
1982,765,2026,5,100,10
1983,766,2026,4,80,7
1984,766,2025,2,80,5
1985,766,2024,4,93,7
1986,767,2026,2,97,3
1987,768,2026,4,95,7
1988,768,2025,3,67,5
1989,768,2024,3,77,5
1990,768,2023,3,95,5
1991,768,2022,3,94,5
1992,769,2026,2,95,5
1993,769,2025,4,81,8
1994,769,2024,4,87,8
1995,769,2023,2,68,3
1996,770,2026,3,95,6
1997,770,2025,4,99,7
1998,770,2024,4,81,8
1999,771,2026,4,76,8
2000,772,2026,5,100,10
2001,773,2026,3,100,5
2002,773,2025,2,79,4
2003,773,2024,2,84,3
2004,773,2023,2,84,4
2005,773,2022,2,77,3
2006,774,2026,3,87,7
2007,775,2026,4,76,8
2008,776,2026,3,80,6
2009,777,2026,3,70,5
2010,777,2025,2,88,4
2011,777,2024,3,100,6
2012,777,2023,3,91,5
2013,777,2022,3,77,6
2014,778,2026,5,97,10
2015,778,2025,5,94,9
2016,778,2024,5,96,10
2017,778,2023,4,82,8
2018,778,2022,4,100,7
2019,779,2026,3,100,4
2020,779,2025,2,65,4
2021,779,2024,1,71,1
2022,779,2023,2,51,4
2023,780,2026,2,57,2
2024,781,2026,2,70,5
2025,781,2025,2,76,4
2026,782,2026,3,100,6
2027,783,2026,4,80,7
2028,783,2025,3,95,5
2029,784,2026,2,64,4
2030,785,2026,3,73,6
2031,786,2026,1,85,2
2032,786,2025,1,96,2
2033,786,2024,1,61,2
2034,786,2023,1,71,2
2035,787,2026,3,92,4
2036,787,2025,2,78,4
2037,787,2024,3,86,4
2038,787,2023,3,80,5
2039,788,2026,2,62,2
2040,789,2026,4,89,8
2041,789,2025,3,72,5
2042,789,2024,4,96,7
2043,789,2023,4,95,9
2044,789,2022,4,100,8
2045,790,2026,4,84,8
2046,790,2025,3,79,5
2047,790,2024,3,76,5
2048,790,2023,4,68,9
2049,791,2026,5,71,10
2050,792,2026,3,74,7
2051,793,2026,4,85,9
2052,793,2025,3,95,7
2053,793,2024,4,59,6
2054,794,2026,3,87,4
2055,795,2026,1,88,3
2056,796,2026,1,73,2
2057,796,2025,2,85,5
2058,796,2024,2,69,3
2059,796,2023,2,69,5
2060,796,2022,2,59,3
